id,tag_id,tag,post_date,title,anonymous,kmeans,content,user_id,username,displayed_name,certified,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,post_id,tag_id,good,early,age,url
17,15,仕事,24/9/2023,【新人は失敗だらけ？】入社一年目の失敗を出版社の先輩たちに聞いてみたら14.txt,TRUE,3,"みんなやりがち！？仕事道具の置き忘れ

Apple pencilをオフィスの会議室に置き忘れた（新卒入社・制作・女性）
iPad落としたのに気づいてなくて、5分後くらいに同じ場所を通ったら自分のiPadが落ちているのを見つけて冷や汗かいた…（新卒入社・編集・女性）
書店様にiPadを置き忘れた（新卒入社・営業・男性）
岡山駅の改札内にiPadを忘れたまま新幹線に乗ってしまい、姫路駅で気づいたり（その後自宅に宅配）（新卒入社・営業・男性）
スーツケースを長野駅のロッカーに入れたまま特急列車で松本駅に行きそうになった。ギリギリで気づいて降りて、結局1本あとの電車になった（新卒入社・編集・女性）
はじめて上司の営業に同行させてもらった時に、名刺入れを道端に落として、名刺交換できなかったこと。（新卒入社・営業・男性）
",0,admin,Admin,TRUE,0.3444788,0.29724094,-0.016214138,0.078182265,0.11044541,0.29140872,0.000499618,-0.009059611,-0.017875275,0.07403358,0.26702312,0.37443754,-0.058362577,0.04783841,-0.0499624,-0.03390016,0.22568102,0.12236449,-0.08122683,0.09801306,17,15,0,0,25,/posts/post_id/17
50,15,仕事,14/5/2023,【新人は失敗だらけ？】入社一年目の失敗を出版社の先輩たちに聞いてみたら9.txt,TRUE,3,"遅刻の連絡は早めに！

電車の遅延でアポに遅れそうになるも、タクシーを捕まえてギリギリ間に合う目算。が、途中間に合わないと判明しアポの数分前になってようやく電話。すごく怒られました（がその後とてもなかよくなりました）。（新卒入社・管理・男性）
",0,admin,Admin,TRUE,0.1751258,0.12174148,-0.00592885,0.03603297,0.006933432,0.19632438,0.002961989,0.06612553,-0.20764849,-0.10075877,0.16911761,0.20786911,-0.037473556,-0.007041697,0.053644318,-0.019977648,0.11670137,0.096490316,0.084442444,-0.20457391,50,15,0,0,29,/posts/post_id/50
51,15,仕事,7/3/2023,【新人は失敗だらけ？】入社一年目の失敗を出版社の先輩たちに聞いてみたら5.txt,TRUE,3,"〇〇のイトウでしょうか？△△のイトウでしょうか？

入社当時、社内にイトウさんが3人ほどおり、どのイトウさんか確認せず電話を取ってしまい混乱を引き起こす（新卒入社・マーケティング・女性）
",0,admin,Admin,TRUE,0.19087465,0.19700275,-0.005600638,0.018982694,0.06983206,0.08726384,0.025164224,-0.008297096,-0.055786043,-0.08962827,0.17071983,0.27639657,-0.016008502,-0.01317298,-0.008399066,-0.00146185,0.11015623,0.07146585,0.03431855,-0.08674009,51,15,0,0,29,/posts/post_id/51
54,15,仕事,27/2/2023,【新人は失敗だらけ？】入社一年目の失敗を出版社の先輩たちに聞いてみたら17.txt,TRUE,3,"転んでスーツに穴！

入社式直後に転んで入社式用に買ったスーツの膝に穴を開けた（新卒入社・マーケティング・女性）
取引先の会社に行く際に駅の階段で転んで営業用のスーツの膝に穴を開けた（新卒入社・マーケティング・女性）",0,admin,Admin,TRUE,0.23115498,0.22813366,0.05007583,0.030390957,0.10203517,0.21274495,0.025444148,-0.06241607,-0.003290752,0.04983909,0.19042747,0.3379277,0.012694581,-0.002860886,-0.005014048,-0.009946098,0.25890213,0.08812859,0.01087257,0.042572692,54,15,0,0,25,/posts/post_id/54
59,15,仕事,21/10/2023,【新人は失敗だらけ？】入社一年目の失敗を出版社の先輩たちに聞いてみたら18.txt,TRUE,3,"要注意！お酒の席でのマナー

酔っ払いすぎて先輩に失言（新卒入社・編集・女性）
酔っ払いすぎて失言はあるあるですね・・・。（新卒入社・営業・男性）
営業終わりに飲みに行ったとき飲みすぎて、次の日の営業が二日酔いでふらふら真っ青で、、取引先の方に「お前生きてるか！？食べてるか！？」と心配されたことあります・・・（新卒入社・営業・女性）
",0,admin,Admin,TRUE,0.32010666,0.27155852,-0.003329087,0.11386286,0.17308293,0.3659598,-0.030796025,0.0373304,0.052716672,0.1030995,0.24165122,0.3827639,-0.052561186,0.035088822,-0.022137983,-0.07005499,0.3273846,0.21662661,-0.080602616,0.19175665,59,15,0,0,26,/posts/post_id/59
60,15,仕事,10/7/2023,【新人は失敗だらけ？】入社一年目の失敗を出版社の先輩たちに聞いてみたら2.txt,TRUE,3,"上司と先輩の後ろをちんたら歩いてたら怒られた。上座に座って怒られた。会社主催の懇親会に遅れて怒られた。あー怖かった！！（新卒入社・編集・女性）
",0,admin,Admin,TRUE,0.2364675,0.25074878,-0.031015668,0.06949196,0.14547464,0.20966522,-0.07007353,0.04252664,0.13357128,0.09454828,0.17212072,0.35787892,-0.054446757,0.017414285,-0.03682334,-0.090569705,0.16544622,0.11057698,-0.09975374,0.06998779,60,15,0,0,22,/posts/post_id/60
15,15,仕事,5/3/2023,【新人は失敗だらけ？】入社一年目の失敗を出版社の先輩たちに聞いてみたら12.txt,TRUE,4,"短く簡潔に話しましょう

長々と本の紹介を続けていたら怒られた（中途入社・制作・女性）
",0,admin,Admin,TRUE,0.25156188,0.3395984,-0.0537796,-0.11179082,-0.17952213,-0.28594595,0.09970166,-0.07337098,-0.001704366,0.034655787,0.1571417,0.3928047,-0.08691007,-0.08884426,0.07044832,0.09977798,-0.26155287,-0.22832036,0.120369464,-0.055148296,15,15,0,0,28,/posts/post_id/15
52,15,仕事,22/10/2023,【新人は失敗だらけ？】入社一年目の失敗を出版社の先輩たちに聞いてみたら6.txt,TRUE,4,"大事なデータを破壊……

マクロを破壊してしまい、「僕でも見たことのないエラーが出てるんやけど・・・」と上司に言われた（新卒入社・制作・女性）
エクセルの値を勝手に変えてしまい、別の参照先シートがエラーだらけになる（新卒入社・制作・女性）
",0,admin,Admin,TRUE,0.30911914,0.38328394,-0.07511299,-0.09649924,-0.14008142,-0.17740338,0.013234538,-0.12673067,0.02671722,0.028139545,0.20892467,0.42841798,-0.09577499,-0.09045655,0.022182304,0.053555377,-0.17716303,-0.18091972,0.008483633,0.030803977,52,15,0,0,25,/posts/post_id/52
53,15,仕事,8/10/2023,【新人は失敗だらけ？】入社一年目の失敗を出版社の先輩たちに聞いてみたら20.txt,TRUE,4,"社会人としての自覚

振り返ってみると、学生気分から切り替えられてたかどうかが一番怪しいとこですね、、、（新卒入社・制作・女性）
",0,admin,Admin,TRUE,0.30381283,0.39874986,-0.072278604,-0.12359988,-0.14957653,-0.19510375,-0.007712707,-0.1279969,-0.009154434,0.042606506,0.21580422,0.47977516,-0.12819435,-0.10400156,0.085399106,0.067175366,-0.20230752,-0.13496502,0.008183891,0.054783985,53,15,0,0,30,/posts/post_id/53
55,15,仕事,21/3/2023,【新人は失敗だらけ？】入社一年目の失敗を出版社の先輩たちに聞いてみたら3.txt,TRUE,4,"電話受けは油断禁物！

オレオレ詐欺のような名乗らない電話が実は大事な電話だった（新卒入社・制作・女性）
",0,admin,Admin,TRUE,0.26923698,0.36504847,-0.06790873,-0.11076297,-0.119502366,-0.18636562,-0.00992668,-0.035982624,-0.059508607,-0.05057513,0.16218536,0.40842488,-0.10482255,-0.0951356,0.029830052,0.08852575,-0.20192893,-0.08105271,0.034580693,-0.10962485,55,15,0,0,21,/posts/post_id/55
57,15,仕事,27/5/2023,【新人は失敗だらけ？】入社一年目の失敗を出版社の先輩たちに聞いてみたら19.txt,TRUE,4,"わからないことが聞けない

分からないことを聞くのに躊躇してフリーズしちゃうのが一番よくあった失敗かなー。（新卒入社・制作・女性）",0,admin,Admin,TRUE,0.36145422,0.39812264,-0.08657764,-0.12972516,-0.13097353,-0.19880545,0.032705996,-0.07885526,-0.011550636,-0.031471994,0.2416316,0.46164858,-0.13605276,-0.1162653,0.051120203,0.07125665,-0.1863416,-0.17140381,0.03352638,0.059981383,57,15,0,0,25,/posts/post_id/57
61,15,仕事,6/2/2023,【新人は失敗だらけ？】入社一年目の失敗を出版社の先輩たちに聞いてみたら7.txt,TRUE,4,"リモートワークの弊害

リモートワークに慣れすぎて移動時間の計算ができず、上司との1on1に大遅刻（新卒入社・制作・女性）
",0,admin,Admin,TRUE,0.2645651,0.28476146,-0.071431406,-0.08530409,-0.13697967,-0.14480433,0.05990007,-0.05719211,-0.025579317,-0.022838896,0.19271958,0.31463942,-0.0881154,-0.08505716,-0.009309521,0.11560321,-0.15136467,-0.13246144,0.02343804,-0.036115248,61,15,0,0,20,/posts/post_id/61
34,1,キャンプ,4/9/2023,【飯関係多め？】31.9％が、キャンプでの失敗談が「ある」 どのような失敗が多い？4.txt,TRUE,5,つい先日、焚き火台をテントに近づけ過ぎて火の粉が飛び、テントに穴を開けてしまった。（40代・男性）,0,admin,Admin,TRUE,0.0805743,-0.017415132,0.5706553,-0.08354611,-0.121877275,0.11985198,0.19753356,-0.21206546,-0.06379073,0.045978256,0.11653806,0.041636728,0.5750731,-0.17652823,0.1648446,0.14114366,0.21136758,-0.16409647,0.10913002,-0.039159093,34,1,0,0,25,/posts/post_id/34
39,1,キャンプ,13/3/2023,【飯関係多め？】31.9％が、キャンプでの失敗談が「ある」 どのような失敗が多い？10.txt,TRUE,5,木を燃やして暖を取っていたら、風向きが変わって、お気に入りの上着に火の粉が飛んできて穴だらけになった。（50代・男性）,0,admin,Admin,TRUE,0.07481953,-0.01700013,0.41960618,-0.051651597,-0.11386497,0.1251286,0.17796345,-0.27939665,-0.068109214,0.066324055,0.087979525,0.048830476,0.40229255,-0.11695128,0.11219454,0.09151929,0.15918806,-0.075854495,0.046556488,-0.06745444,39,1,0,0,25,/posts/post_id/39
40,1,キャンプ,1/10/2023,【飯関係多め？】31.9％が、キャンプでの失敗談が「ある」 どのような失敗が多い？3.txt,TRUE,5,"インスタントラーメンを煮込みすぎスープが無くなった（50代・男性）
",0,admin,Admin,TRUE,0.066603415,-0.020417526,0.3691436,0.009877936,-0.1154113,0.04921635,0.11042642,-0.14653547,-0.049912956,-0.07220601,0.129971,0.024452612,0.30430037,-0.050749164,0.0850804,0.07326401,0.096861914,-0.16724873,0.031995457,0.08665602,40,1,0,0,21,/posts/post_id/40
42,1,キャンプ,25/9/2023,【飯関係多め？】31.9％が、キャンプでの失敗談が「ある」 どのような失敗が多い？9.txt,TRUE,5,"ペグをきちんと指してなかったのか突風でテントがひっくり返ったことがある（50代・女性）
",0,admin,Admin,TRUE,0.12541923,0.016471801,0.46838486,-0.14566523,0.062508054,-0.102264315,-0.08121714,0.18791403,0.09114759,0.000953496,0.16046299,0.07381696,0.45726326,-0.16315237,0.088025905,0.054261025,-0.008637128,-0.05596207,0.035472684,0.06385094,42,1,0,0,28,/posts/post_id/42
47,1,キャンプ,27/3/2023,【飯関係多め？】31.9％が、キャンプでの失敗談が「ある」 どのような失敗が多い？6.txt,TRUE,5,"トイレから帰ってきて暗くて自分のテントが分からなくなり、人のテントを開けようとした。（30代・男性）
",0,admin,Admin,TRUE,0.11420227,-0.057129987,0.535314,-0.06825204,-0.1077834,0.08307599,0.14054343,-0.06485557,-0.013127594,-0.032900672,0.16912791,0.021409608,0.51805663,-0.142589,0.15481319,0.1285703,0.16168241,-0.1701564,0.101626456,-0.017702032,47,1,0,0,20,/posts/post_id/47
31,0,お花見、春,3/12/2023,やってしまった～！ お花見での失敗エピソード.txt,TRUE,5,"・お酒を飲み過ぎで、ポストに一生懸命話しかけていた（笑）。（まるも　34歳）

・飲みすぎてしまい、トイレが間に合わなかった…。（ちよ　51歳）

・泥酔して川に落ち、救急車のお世話になってしまった。（ゆっくんまん　42歳）

・泥酔し、課長の頭を撫でたら、カツラがずれてしまった！（白　65歳）

・酔っぱらってそのまま寝てしまい、気が付いたら持ち物すべてがなくなっていた！（あんこ　43歳）

・泥酔してしまい、片付けもせずに子どもも置いて1人で帰ってきてしまった。（ぱおんちゃん　44歳）

・お花見ツアーで吉野へ行った。すでに桜が散った後で、ただの山登りになってしまった。（みんみんぜみ　52歳）

・バスツアーでお花見に参加。河津桜を見に行くものだったがまったく咲いておらず、集合写真の桜は合成写真…。仕方がないとはいえ残念で、旅行代金がもったいない気持ちだった。（わんたる　37歳）

・桜の開花時期をよみ間違え、桜が散る中お花見をした。ほとんど葉桜…。（にょん　31歳）

・友人の話だが、大勢で公園に花見に行き、お酒を飲んで大縄跳びをしたら、飛んだ瞬間にアキレス腱を断裂してしまったそう。肉離れを起こして動けなくなった人もいて、結局花見を中断し2人ともそのまま病院行きになったらしい。（テンコ　59歳）

・桜の木に登った酔っ払いが、木から落ちたのを目撃した！（yuko　46歳）

・アラサーの頃、泥酔して見知らぬ大学生を逆ナン。その後連絡が来て、コンパまでしてしまった。（のんたま　41歳）

・場所取りを甘く見ていて、到着した時はすでに人が多過ぎて場所が取れず、あまり桜がない場所でただの飲み会になったことがある。（くみ　32歳）

・会社を抜け出し15時から場所取りをしていたが、来る予定だったメンバー全員が打合せやら急な出張やらで来られなくなった。結局、取っていた場所は大学生に譲り、1人でラーメン食べて帰った。ちょっぴりせつない思い出。（みるみる　29歳）

・会社で場所取りの係になったので、早くに現地に行ったが、ビニールシートを忘れ他の人にどんどん場所をとられてしまった。（ちょび　56歳）

・風がとても強い日にお花見に行ってしまい、敷物をはじめ紙皿、割り箸など、軽いものが飛びまくって大変だった。（星座占い　71歳）

・油断して薄着で行ったら、思いのほか寒くて風邪をひいた。（さちらん　31歳）

・雨の中、ずぶ濡れになってお花見していたグループがいた。何かの罰ゲームかと思った（苦笑）。（タマムシ　40歳）

・川辺の桜並木の下で夜桜を楽しみながら宴会。デパ地下の豪華なデリとたくさんのお酒に囲まれ、ひとしきりしゃべってお皿を持ち上げたところ、見慣れないおかずが。「イカ…？あったっけ？？」とつまんだら、なんと！なめくじーーー！！ 水辺でのお花見はテーブル準備が必要かも。（tree　45歳）

・飲み物担当だったので、当日冷えたものを渡せるように前日からペットボトルを冷凍庫へ。結局当日の朝、冷凍庫から出すのが遅くなり半分凍ったものを渡すはめに。なかなか解凍されず、飲みにくかった…。（のえる　39歳）

・お弁当作りに全力を注ぎ過ぎて、レジャーシート、箸、紙皿などを持参することを忘れてしまった。（ヨッチー　37歳）

・職場の人とちょっと豪華なお弁当を買ってお花見ランチをしたが、押さえた場所が悪かった…！ 鳩のたまり場の近くなのか、通り道なのか、とにかくすごい糞が落ちてきて、お弁当を食べてる場合じゃない状態に。（みやび　43歳）

・緩い坂の所にビニールシートを広げてお花見をしていたら、家族全員でズルズル坂を滑ってしまい、さらにお弁当やら飲み物を抑えるのに必死で周りに笑われてしまった。（かすば　51歳）",0,admin,Admin,TRUE,0.13854596,-0.114544004,-0.024060493,-0.0479916,0.027203308,-0.012661289,0.008789603,-0.10887539,0.057726864,0.054369558,0.26804042,-0.085393466,0.010026559,-0.06270544,-0.10576723,-0.046289656,-0.019992776,-0.007496728,-0.049087863,0.011908043,31,0,0,0,23,/posts/post_id/31
36,1,キャンプ,24/11/2023,【飯関係多め？】31.9％が、キャンプでの失敗談が「ある」 どのような失敗が多い？11.txt,TRUE,5,夕食用の豚汁を作っていた際に、鍋のそばにカエルをみかけた。追い払うことにしたが、誤ってカエルが鍋の中に入ってしまい、そのまま少し煮込んでしまったこと。すぐに取り出したが、私はその豚汁を食べることができなかった。仲間達は美味しそうに食べていたが、罪悪感が酷く、皆の顔を見れなかった。（50代・男性）,0,admin,Admin,TRUE,0.09139583,-0.048851155,0.18647665,0.003847251,-0.052960247,-0.01249388,-0.025365334,-0.1315913,-0.008375277,-0.02403734,0.119958445,0.000954862,0.15464275,-0.024058312,0.046843976,-0.043473642,-0.06608404,-0.011047683,-0.051593777,-0.055283185,36,1,0,0,26,/posts/post_id/36
67,18,引越し,21/10/2023,引っ越し難民と引っ越しにまつわる人生最大の失敗.txt,TRUE,6,"大失敗とは、最後に家を出るとき

玄関の鍵穴に鍵を差しっぱなしで出てきたこと(；ﾟДﾟ)

 

しかもしかも、その（鍵が差しっぱなし）期間

なんと、6日間！

 

ちなみにもと住んでいた家、玄関のドアノブは道から丸見え

門扉がなく誰でも玄関前まで入って来られる造り・・・

 

気づいてくれたのは家の前を通りかかった買主さん

あまりのことに驚いて、不動産さんに電話し

不動産屋の担当者が鍵を取り（抜きに）に行ってくれました。",0,admin,Admin,TRUE,0.08288775,-0.048436705,-0.026372632,-0.05913358,0.052982673,-0.024138765,0.03893331,0.06266764,0.008013886,0.056717437,0.1399915,-0.022647306,-0.017497472,-0.056495454,-0.055266812,0.031557042,0.015740855,0.0448219,0.08058228,-0.02781848,67,18,0,0,30,/posts/post_id/67
68,18,引越し,28/8/2023,引越し失敗しました.txt,TRUE,6,"まず私は相模大野から職場に近い都内に引越しをしました。
 家賃が今までより2万以上、上ががってしまうけど通勤ストレスがホントに嫌で立地と間取りと賃料的に妥当だと思う物件を見つけたので1件目の内見で決めてしまいました。
 そして、リモートワークがあること、ゲーム配信者であること、その上で光回線が必要だということを今回の仲介業者に伝えており、「フレッツ光が導入されている」という説明を受けていました。その事は仲介した業者の担当本人も認めている状況です。
今回の仲介業者は、オーナー様は別にいるものの、物件の管理会社でもあります。
 実際に入居した後、ソフトバンクの光回線のケーブルがさせなかったので、仲介業者に電話しました。
 その時も「フレッツ光がつながっている」「フレッツ光に変えてみてください」そう案内された。
 そしてフレッツ光の業者にきて配線がつなげるかどうかの診断をしてもらうため昨日家に来ていただいた。
「この物件は光回線はつなげない。VDSL（光より遅いやつ）しか繋げない。オンラインゲームなんかできない。」 
そういわれた。
VDSLしか使えないのになんでフレッツ光が使えるという案内をされたのか？意味が分からなくていろいろ調べてみたら、「フレッツ光」ではなく、「フレッツ光ネクスト」という名称のものが導入されていたようだ。
つまりフレッツ光ネクストはVDSL回線。
なら内見の時にフレッツ光じゃなくてフレッツ光ネクストって言ってほしかった。そしたら調べられたのに。
仲介担当もそういう案内を何度も私にした事実を認めたはものの、なにも弁償ができないと言われた。
ほんとに酷い。いい加減な仲介業者だった。
ゲーム配信もリモートワークもできなくてすごくつらい。
楽しみにしてるゲームができないとかゲームで知り合った人に忘れ去られてしまうとかそういうのも悲しい。
またお金をためて、ちゃんとしたおうちに引っ越したいと思います。
次は光回線が引かれているか仲介業者に聞かず、ちゃんと通信業者に聞こうと思います。
怒りと悲しみで震えてノイローゼでいます。
引っ越しは何度か経験しているけど、こんなにいい加減な仲介業者にあたたったのは初めてです。
高い勉強でした。",0,admin,Admin,TRUE,0.12049055,-0.07476584,-0.03978789,-0.015684685,0.001768154,-0.038167764,0.14163296,-0.055118125,0.029208528,-0.07441826,0.2307128,-0.04869038,-0.048975233,-0.006850151,-0.12105093,0.15936998,0.010136391,-0.14474057,-0.008087314,-0.050851677,68,18,0,0,29,/posts/post_id/68
80,17,新生活,1/12/2023,一人暮らしの失敗談・アドバイス　家具・家電・インターネット.txt,TRUE,6,"一人暮らしの家具選びは？
一人暮らしで使う家具は必要最低限だけ用意して、生活しながら足りないモノを買い足すのが◎。その際には、部屋のサイズを測ってから購入しましょう。
また、調理器具を新たに買い足すなら、ガスとIHの両方で使えるものを選ぶとよいでしょう。
一人暮らしの家電選びは？
一人暮らしの家電も、家具と同様に、生活環境に合わせて慎重に揃えていくのがベスト。また、大型家電の設置は事前に業者へ依頼しておくようにしましょう。

家具家電付きの部屋 注意点は？
家具家電付きの部屋と言えど、生活消耗品や寝具などは自分で用意しなければならないケースが多いです。事前に確認と準備を怠らないようにしましょう。

インターネット環境をととのえよう
インターネット（WiFi）は、現代人には必需品！
建物全体で回線をシェアしている場合、利用者が増える夜の時間帯に回線速度が遅くなることもあるので、ご注意を。
",0,admin,Admin,TRUE,0.09607699,-0.08796397,-0.020595387,-0.013554752,-0.06709807,0.000747726,0.20933843,-0.10029081,0.2617705,-0.17957658,0.21384077,-0.100735545,-0.023215331,-0.019725647,-0.17184184,0.31112072,0.10962732,-0.108150855,-0.2113467,-0.16933146,80,17,0,0,29,/posts/post_id/80
85,17,新生活,13/7/2023,一人暮らしの失敗談・アドバイス　物件探し.txt,TRUE,6,"物件の場所
物件情報では80ｍ＝徒歩1分と表示する決まりがあり、坂や踏切などは考慮されないため、実際にはもっと時間がかかることも。
地図や物件の情報を見るだけでなく、実際に現地周辺を歩いてみたり、通学・通勤時間帯の駅や道路状況を確認したりすることが大切なようです。

部屋の設備
一人暮らしのお部屋探しでは、物件の家賃だけでなく、自分自身の生活に必要な設備もしっかり確認しておきましょう。特に、キッチンのコンロの数や、ガス・電気・IHかは使い勝手に影響します。
リノベーション（リフォーム）物件では、水回りや電気系統などの老朽化にも気をつけて！

一人暮らしで人気のロフト 使い勝手は！？
一人暮らしに人気のロフトですが、部屋を広く使える反面、暑さ寒さが原因で光熱費がかかり、有効活用しにくいというデメリットも。
また、寝室として利用したい場合には天井の高さも確認した方がよいでしょう。

オートロックなどのセキュリティって必要？
一人暮らしでは男女問わず、防犯上オートロックのある物件を選ぶべきという意見が多数ありました。
しかし、オートロックの扉やエレベーターにも鍵が必要な物件では、鍵の出し入れが面倒といった意見も。自分にとって有効な機能や設備を見極める必要がありそうです。

一人暮らしの費用
一人暮らしの物件探しでは家賃の価格に着目しがちですが、共益費・管理費や水道光熱費などもトータルで考えて予算を決めましょう。特に、プロパンガスは都市ガスよりも料金が高いため要注意です。

日当たり・風通し
部屋の日当たりや間取り、風通しをチェックすることで、湿気のたまりやすい物件を排除することができます。サーキュレーターや除湿器を使うのも一つの方法ですが、物件探しの段階であらかじめ注意しておくことが大切です。

1階と2階以上、どっちがよい？
一人暮らしでは防犯や害虫予防の観点から、2階以上の部屋が好まれる傾向です。ただし、建物の構造によっては、2階の部屋が底冷えしたり、湿気や結露に悩まされたりすることも。
また、自分だけで引っ越し作業を完結する場合には、搬入のしやすい1階がメリットとなりえます。

周辺状況
一人暮らしの物件自体は良くても、近くにスーパーやコンビニ、病院等がないと生活に支障をきたします。また、周辺が暗い住宅街だったり、治安の悪い場所を通らないと帰れなかったりする場合にも注意が必要です。

一人暮らしのトラブルに備える
せっかく一人暮らしを始めても、騒音トラブルで揉めるのはイヤですよね。
内見の際には、(1)不動産の担当者に住人情報をきく、(2)自分でも近隣住人にヒアリングしてみる、(3)壁や床を叩いて厚さや音の響き方をチェックするなど、自衛手段を講じるとよいでしょう。
また、昼間と夜とで住人の在宅状況も異なるので、夕方や夜間にも物件を下見しておくことをおすすめします。

季節によって発生するトラブル
いろいろな季節に下見ができればベストですが、現実的には難しいもの。1年を通してどのような環境になるのかを想定して、部屋選びをすることが大切です。
また、近隣住人にヒアリングしてみるのも、トラブルを防ぐのに有効ですよ。

事前調べを忘れずに
物件の内見や事前調べはとっても大事！もし失敗しても、次に引越すまでに時間と費用がかかってしまいます。
内見のポイントは下記記事をぜひ参考にしてみてくださいね。


",0,admin,Admin,TRUE,0.14667562,-0.121618435,-0.036818568,-0.041925933,-0.06002762,0.053710304,0.2515211,0.0769631,0.32941136,-0.10107781,0.28967202,-0.1208607,-0.05319199,-0.01564656,-0.15547436,0.37145138,0.10472613,-0.028469995,-0.2110238,-0.16504967,85,17,0,0,21,/posts/post_id/85
88,18,引越し,27/10/2023,先輩のありがち失敗談に学ぶ！「新居選び＆引っ越し」成功術 2.txt,TRUE,6,"a	
収納が少なくて困っています。日用品のストックがしまっておけないし、クローゼットも小さくて服が入りきらないです（ちなさん）
b	
１LDKにしたが、手狭になり引っ越しを検討中。引っ越すのにもお金がかかるし今の場所が良いという気持ちもあるので、最初から２LDKにすればよかった（ARILYNさん）
c	
日当たりがいいだろうと思って南向きの部屋を選びましたが、１階なので日差しが入りにくく、湿気がこもりやすい部屋でした（ぱるかさん）
INDEXへ戻る
【引っ越し】の成功術１「シーズン・曜日・時間」

時期を選べるなら、閑散期の平日にすべし

引っ越しの料金に大きく関わるのが「シーズン・曜日・時間」。特に春は進学・転勤で繁忙期に当たり、どの会社に依頼しても料金が割高に。その中でも特に土日、平日でも休前日は割高になる傾向があります。

もし時期を選べるのなら、春や秋の繁忙期は避けたいもの。夏や冬は外での作業が大変ですが、料金は抑えやすいでしょう。また、仕事を休めるなら平日がオススメです。

時間を指定しなければ低料金になることも多いですが、作業時間が夕方や夜になってしまうので、その点はよく考えましょう。

 引っ越しのココで失敗しました

a	
３月の繁忙期に引っ越しをしたため、引っ越し会社に支払う料金が高くついてしまいました（Mさん）
b	
お昼すぎから搬出作業の予定でしたが、繁忙期で前の引っ越しが押していて、夜になってしまいました。引っ越し先でいきなり夜に作業をするのが迷惑になっていそうでヒヤヒヤしました（Hitomiさん）
c	
変なところでけちってしまい、時間指定のオプションを付けなかったのが失敗。かなり夜遅くになってしまい、後悔しました（萌香さん）
INDEXへ戻る
【引っ越し】の成功術２「引越し会社・プラン選び」

引っ越し会社は複数社に相見積りを取るべし

引っ越しは会社によっても料金が違うもの。複数社に同じ条件を伝えて、各社の見積金額とサービス内容を見て比較検討しましょう。

インターネットなどでの簡易見積りも可能ですが、やはり荷物の量や作業現場を見てもらわないと現実的な料金が出ないため、現地での見積りはマスト。対面すると断りにくく、「押しに負けて１社目で決めてしまった」という声が多いので、自信のない人は彼や親などにも立ち会ってもらうと安心かも。

 引っ越しのココで失敗しました

a	
最初に連絡した引っ越し会社の押しが強くて決めてしまいましたが、梱包材は購入しないといけないなど、聞いてない、当然付いていると思っていた……ということが多々ありました。もう少しじっくり落ち着いて検討すればよかったです（加藤玲香さん）
b	
引っ越し会社に見積りに来てもらったとき、私ひとりで対応したのが失敗。相手の圧に負けてしまい、最初の１社で契約してしまいました。時間にもまだ余裕があったので、ほかにも何社か見積りしてもらえばよかった（萌香さん）
INDEXへ戻る
【引っ越し】の成功術３「ダンドリ」

引っ越しの作業スケジュールや順序を話し合って共有すべし

引っ越しは作業スケジュールを細かく決めて、ふたりで共有することが大事。例えば、まず新居に「持って行くもの」「持って行かないもの」（処分するもの）に分けること。次に、持っていくものを「すぐには使わないもの」「すぐ使うもの」という順番で梱包していくのが鉄則です。

また、電気・水道・ガス・インターネットなど開始手続きが必要なものは、早めに連絡を。引っ越しの繁忙期には、これらもスムーズにいかないことがあるので、とにかく早め早めを心掛けましょう。

 引っ越しのココで失敗しました

a	
彼が先に荷物を運び入れ、後から私が引っ越すスケジュールだったのですが、彼の荷物が多すぎる上に整理されていなかったので、普通の引っ越し作業に加えて彼の荷物の整理をする羽目になりました（ぱるかさん）
b	
電気や水道の開始手続きを彼が済ませておいてくれたのはよかったのですが、口座引き落としの手続きまではしていなかったことが後で発覚。知らずに滞納扱いになってしまいました（なつさん）
c	
引越しシーズンだったこともあり、インターネットの開通工事の予約がなかなか取れませんでした（Ashenbertさん）
From 編集部

ふたりでよく話し合って後悔のない新居選び・引っ越しを

先輩花嫁の失敗談にもあったように、新居選びや引っ越しでは、予期せぬことが起こることも。新居選びでは新生活とその先の将来までしっかりとイメージし、引っ越しでは繁忙期を避けて計画的に作業を進めていくことがポイントといえそう。ふたりでよく話し合って、後悔のない新居選び・引っ越しを成功させましょう。
",0,admin,Admin,TRUE,0.16864067,-0.14148577,-0.0472843,0.007037582,-0.02780256,-0.031641718,0.23055018,0.07181821,0.22088628,-0.011506313,0.29475898,-0.09711891,-0.0669953,0.009426377,-0.17417863,0.22031462,0.0799699,-0.04106132,-0.06537069,-0.053830273,88,18,0,0,24,/posts/post_id/88
